,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
528,3.06653846,-0.42,0.42,0,0.42,0,0,0,0,0.1
528.5,2.85653846,-0.396,0.396,0,0.396,0,0,0,0,0.1
529,2.65853846,-0.514,0.514,0,0.514,0,0,0,0,0.1
529.5,2.40153846,-0.442,0.442,0,0.442,0,0,0,0,0.1
530,2.18053846,-0.386,0.386,0,0.386,0,0,0,0,0.1
530.5,1.98753846,-0.474,0.474,0,0.474,0,0,0,0,0.1
531,1.75053846,-0.43,0.43,0,0.43,0,0,0,0,0.1
531.5,1.53553846,-0.344,0.344,0,0.344,0,0,0,0,0.1
532,1.36353846,-0.356,0.356,0,0.356,0,0,0,0,0.1
532.5,1.18553846,-0.62,0.62,0,0.62,0,0,0,0,0.1
533,0.875538462,-0.508,0.508,0,0.508,0,0,0,0,0.1
533.5,0.621538462,-0.638,0.638,0,0.638,0,0,0,0,0.1
534,0.302538462,-0.605076923,0.756,0,0.756,0,0,0,0.150923077,0.2
534.5,0,0,0.794,0,0.794,0.1,0,0.1,0.694,0.2
535,0,0,0.7,0,0.7,0.1,0,0.1,0.6,0.2
535.5,0,0,0.48,0,0.48,0.292307692,0,0.292307692,0.187692308,0.2
536,0,0,0.736,0,0.736,0.384615385,0,0.384615385,0.351384615,0.2
536.5,0,0.311230769,0.458,0,0.458,0.769230769,0,0.769230769,0,0.2
537,0.155615385,0.511538462,0.55,0,0.55,1.06153846,0,1.06153846,0,0.2
537.5,0.411384615,1.10646154,0.432,0,0.432,1.53846154,0,1.53846154,0,0.2
538,0.964615385,1.30876923,0.522,0,0.522,1.83076923,0,1.83076923,0,0.2
538.5,1.619,2.112,0.488,0,0.488,2.6,0,2.6,0,0.2
539,2.675,2.076,0.524,0,0.524,2.6,0,2.6,0,0.2
539.5,3.713,2.142,0.458,0,0.458,2.6,0,2.6,0,0.2
540,4.784,2.50907692,0.614,0,0.614,3.12307692,0,3.12307692,0,0.2
540.5,6.03853846,1.05723077,0.912,0,0.912,1.96923077,0,1.96923077,0,0.2
541,6.56715385,0.145538462,0.916,0,0.916,1.06153846,0,1.06153846,0,0.2
541.5,6.63992308,0.373846154,0.88,0,0.88,1.25384615,0,1.25384615,0,0.2
542,6.82684615,0.574307692,0.918,0,0.918,1.49230769,0,1.49230769,0,0.2
542.5,7.114,1.08723077,0.882,0,0.882,1.96923077,0,1.96923077,0,0.2
543,7.65761538,0.612461538,0.926,0,0.926,1.53846154,0,1.53846154,0,0.2
543.5,7.96384615,0.0723076923,0.858,0,0.858,1.25384615,0.323538462,0.930307692,0,0.2
544,8,0,0.514,0,0.514,0.915384615,0.401384615,0.514,0,0.2
544.5,8,0,0.48,0,0.48,0.530769231,0.0507692308,0.48,0,0.2
545,8,-0.375384615,0.76,0,0.76,0.384615385,0,0.384615385,0,0.2
545.5,7.81230769,-0.717538462,1.056,0,1.056,0.338461538,0,0.338461538,0,0.2
546,7.45353846,-0.785538462,1.124,0,1.124,0.338461538,0,0.338461538,0,0.2
546.5,7.06076923,-0.427846154,0.574,0,0.574,0.146153846,0,0.146153846,0,0.2
547,6.84684615,-0.356,0.456,0,0.456,0.1,0,0.1,0,0.2
547.5,6.66884615,-0.844,0.844,0,0.844,0,0,0,0,0.2
548,6.24684615,-0.582,0.582,0,0.582,0,0,0,0,0.2
548.5,5.95584615,-0.506,0.506,0,0.506,0,0,0,0,0.2
549,5.70284615,-0.486,0.486,0,0.486,0,0,0,0,0.2
549.5,5.45984615,-0.474,0.474,0,0.474,0,0,0,0,0.2
550,5.22284615,-0.448,0.448,0,0.448,0,0,0,0,0.2
550.5,4.99884615,-0.494,0.494,0,0.494,0,0,0,0,0.2
551,4.75184615,-0.484,0.484,0,0.484,0,0,0,0,0.2
551.5,4.50984615,-0.39,0.39,0,0.39,0,0,0,0,0.2
552,4.31484615,-0.338,0.338,0,0.338,0,0,0,0,0.1
552.5,4.14584615,-0.366,0.366,0,0.366,0,0,0,0,0.1
553,3.96284615,-0.568,0.568,0,0.568,0,0,0,0,0.1
553.5,3.67884615,-0.478,0.478,0,0.478,0,0,0,0,0.1
554,3.43984615,-0.536,0.536,0,0.536,0,0,0,0,0.1
554.5,3.17184615,-0.404,0.404,0,0.404,0,0,0,0,0.1
555,2.96984615,-0.388,0.388,0,0.388,0,0,0,0,0.1
555.5,2.77584615,-0.36,0.36,0,0.36,0,0,0,0,0.1
556,2.59584615,-0.326,0.326,0,0.326,0,0,0,0,0.1
556.5,2.43284615,-0.394,0.394,0,0.394,0,0,0,0,0.1
557,2.23584615,-0.376,0.376,0,0.376,0,0,0,0,0.1
557.5,2.04784615,-0.348,0.348,0,0.348,0,0,0,0,0.1
558,1.87384615,-0.393846154,0.44,0,0.44,0.0461538462,0,0.0461538462,0,0.2
558.5,1.67692308,-0.785846154,0.832,0,0.832,0.0461538462,0,0.0461538462,0,0.2
559,1.284,-0.851846154,0.998,0,0.998,0.146153846,0,0.146153846,0,0.2
559.5,0.858076923,-0.802,0.902,0,0.902,0.1,0,0.1,0,0.2
560,0.457076923,-0.645846154,0.792,0,0.792,0.146153846,0,0.146153846,0,0.2
560.5,0.134153846,-0.229538462,0.468,0,0.468,0.238461538,0,0.238461538,0,0.2
561,0.0193846154,-0.0387692308,0.404,0,0.404,0.338461538,0,0.338461538,0.0267692308,0.2
561.5,0,0,0.356,0,0.356,0.192307692,0,0.192307692,0.163692308,0.2
562,0,0,0.36,0,0.36,0.292307692,0,0.292307692,0.0676923077,0.2
562.5,0,0.356923077,0.32,0,0.32,0.676923077,0,0.676923077,0,0.2
563,0.178461538,0.383076923,0.34,0,0.34,0.723076923,0,0.723076923,0,0.2
563.5,0.37,0.431230769,0.438,0,0.438,0.869230769,0,0.869230769,0,0.2
564,0.585615385,0.307538462,0.754,0,0.754,1.06153846,0,1.06153846,0,0.2
564.5,0.739384615,-0.401230769,0.832,0,0.832,0.430769231,0,0.430769231,0,0.2
565,0.538769231,-0.216923077,0.84,0,0.84,0.623076923,0,0.623076923,0,0.2
565.5,0.430307692,-0.489538462,0.828,0,0.828,0.338461538,0,0.338461538,0,0.2
566,0.185538462,-0.203076923,0.88,0,0.88,0.676923077,0,0.676923077,0,0.2
566.5,0.084,0.852769231,0.878,0,0.878,1.73076923,0,1.73076923,0,0.2
567,0.510384615,0.405692308,0.702,0,0.702,1.10769231,0,1.10769231,0,0.2
567.5,0.713230769,0.611692308,0.496,0,0.496,1.10769231,0,1.10769231,0,0.2
568,1.01907692,-0.330769231,1.1,0,1.1,0.769230769,0,0.769230769,0,0.2
568.5,0.853692308,0.977076923,0.946,0,0.946,1.92307692,0,1.92307692,0,0.2
569,1.34223077,0.323846154,0.93,0,0.93,1.25384615,0,1.25384615,0,0.2
569.5,1.50415385,-0.0406153846,0.856,0,0.856,0.815384615,0,0.815384615,0,0.2
570,1.48384615,-0.321076923,0.898,0,0.898,0.576923077,0,0.576923077,0,0.2
570.5,1.32330769,-0.921538462,1.26,0,1.26,0.338461538,0,0.338461538,0,0.2
571,0.862538462,-1.07953846,1.318,0,1.318,0.238461538,0,0.238461538,0,0.2
571.5,0.322769231,-0.645538462,1.146,0,1.146,0,0,0,0.500461538,0.2
572,0,0,0.832,0,0.832,0.0461538462,0,0.0461538462,0.785846154,0.2
572.5,0,0,0.846,0,0.846,0,0,0,0.846,0.2
573,0,0,0.924,0,0.924,0,0,0,0.924,0.2
573.5,0,0,0.83,0,0.83,0,0,0,0.83,0.2
574,0,0,0.482,0,0.482,0,0,0,0.482,0.2
574.5,0,0,0.432,0,0.432,0,0,0,0.432,0.2
575,0,0,0.484,0,0.484,0,0,0,0.484,0.2
575.5,0,0,0.54,0,0.54,0,0,0,0.54,0.2
576,0,0,0.494,0,0.494,0,0,0,0.494,0.1
576.5,0,0,0.318,0,0.318,0,0,0,0.318,0.1
577,0,0,0.326,0,0.326,0,0,0,0.326,0.1
577.5,0,0,0.556,0,0.556,0,0,0,0.556,0.1
578,0,0,0.416,0,0.416,0,0,0,0.416,0.1
578.5,0,0,0.5,0,0.5,0,0,0,0.5,0.1
579,0,0,0.418,0,0.418,0,0,0,0.418,0.1
579.5,0,0,0.358,0,0.358,0,0,0,0.358,0.1
580,0,0,0.402,0,0.402,0,0,0,0.402,0.1
580.5,0,0,0.436,0,0.436,0,0,0,0.436,0.1
581,0,0,0.7,0,0.7,0,0,0,0.7,0.1
581.5,0,0,0.67,0,0.67,0,0,0,0.67,0.1
582,0,0,1.142,0,1.142,0,0,0,1.142,0.2
582.5,0,0,0.768,0,0.768,0.238461538,0,0.238461538,0.529538462,0.2
583,0,0,0.67,0,0.67,0.338461538,0,0.338461538,0.331538462,0.2
583.5,0,0,0.63,0,0.63,0.338461538,0,0.338461538,0.291538462,0.2
584,0,0,0.414,0,0.414,0.192307692,0,0.192307692,0.221692308,0.2
584.5,0,0,2.43,0,2.43,0.292307692,0,0.292307692,2.13769231,0.2
585,0,0,1.528,0,1.528,1.10769231,0,1.10769231,0.420307692,0.2
585.5,0,0.859846154,0.394,0,0.394,1.25384615,0,1.25384615,0,0.2
586,0.429923077,1.39876923,0.432,0,0.432,1.83076923,0,1.83076923,0,0.2
586.5,1.12930769,2.07184615,0.382,0,0.382,2.45384615,0,2.45384615,0,0.2
587,2.16523077,2.23015385,0.316,0,0.316,2.54615385,0,2.54615385,0,0.2
587.5,3.28030769,1.60523077,0.464,0,0.464,2.06923077,0,2.06923077,0,0.2
588,4.08292308,1.65938462,0.456,0,0.456,2.11538462,0,2.11538462,0,0.2
588.5,4.91261538,0.329230769,0.44,0,0.44,0.769230769,0,0.769230769,0,0.2
589,5.07723077,-0.126923077,0.85,0,0.85,0.723076923,0,0.723076923,0,0.2
589.5,5.01376923,1.18107692,0.842,0,0.842,2.02307692,0,2.02307692,0,0.2
590,5.60430769,2.30092308,0.876,0,0.876,3.17692308,0,3.17692308,0,0.2
590.5,6.75476923,1.46969231,0.938,0,0.938,2.40769231,0,2.40769231,0,0.2
591,7.48961538,1.02076923,0.962,0,0.962,2.16153846,0.178769231,1.98276923,0,0.2
591.5,8,0,0.608,0,0.608,1.34615385,0.738153846,0.608,0,0.2
592,8,0,0.984,0,0.984,2.45384615,1.46984615,0.984,0,0.2
592.5,8,0,0.794,0,0.794,1.77692308,0.982923077,0.794,0,0.2
593,8,0,0.984,0,0.984,1.49230769,0.508307692,0.984,0,0.2
593.5,8,-0.362769231,1.232,0,1.232,0.869230769,0,0.869230769,0,0.2
594,7.81861538,-0.547076923,1.224,0,1.224,0.676923077,0,0.676923077,0,0.2
594.5,7.54507692,-0.705384615,1.19,0,1.19,0.484615385,0,0.484615385,0,0.2
595,7.19238462,-0.913846154,1.06,0,1.06,0.146153846,0,0.146153846,0,0.2
595.5,6.73546154,-0.846,0.846,0,0.846,0,0,0,0,0.2
596,6.31246154,-0.794,0.794,0,0.794,0,0,0,0,0.2
596.5,5.91546154,-0.828,0.828,0,0.828,0,0,0,0,0.2
597,5.50146154,-0.86,0.86,0,0.86,0,0,0,0,0.2
597.5,5.07146154,-0.652,0.652,0,0.652,0,0,0,0,0.2
598,4.74546154,-0.7,0.7,0,0.7,0,0,0,0,0.2
598.5,4.39546154,-0.794,0.794,0,0.794,0,0,0,0,0.2
599,3.99846154,-0.892,0.892,0,0.892,0,0,0,0,0.2
599.5,3.55246154,-0.756,0.756,0,0.756,0,0,0,0,0.2
600,3.17446154,-0.67,0.67,0,0.67,0,0,0,0,0.1
600.5,2.83946154,-0.702,0.702,0,0.702,0,0,0,0,0.1
601,2.48846154,-0.47,0.47,0,0.47,0,0,0,0,0.1
601.5,2.25346154,-0.432,0.432,0,0.432,0,0,0,0,0.1
602,2.03746154,-0.404,0.404,0,0.404,0,0,0,0,0.1
602.5,1.83546154,-0.368,0.368,0,0.368,0,0,0,0,0.1
603,1.65146154,-0.45,0.45,0,0.45,0,0,0,0,0.1
603.5,1.42646154,-0.42,0.42,0,0.42,0,0,0,0,0.1
604,1.21646154,-0.48,0.48,0,0.48,0,0,0,0,0.1
604.5,0.976461538,-0.446,0.446,0,0.446,0,0,0,0,0.1
605,0.753461538,-0.506,0.506,0,0.506,0,0,0,0,0.1
605.5,0.500461538,-0.418,0.418,0,0.418,0,0,0,0,0.1
606,0.291461538,-0.344,0.444,0,0.444,0.1,0,0.1,0,0.2
606.5,0.119461538,-0.141692308,0.334,0,0.334,0.192307692,0,0.192307692,0,0.2
607,0.0486153846,-0.0972307692,0.684,0,0.684,0.292307692,0,0.292307692,0.294461538,0.2
607.5,0,0,0.438,0,0.438,0.430769231,0,0.430769231,0.00723076923,0.2
608,0,0.0849230769,0.492,0,0.492,0.576923077,0,0.576923077,0,0.2
608.5,0.0424615385,-0.0849230769,0.93,0,0.93,0.815384615,0,0.815384615,0.0296923077,0.2
609,0,0,0.428,0,0.428,0.338461538,0,0.338461538,0.0895384615,0.2
609.5,0,0,0.522,0,0.522,0.384615385,0,0.384615385,0.137384615,0.2
610,0,0.271230769,0.498,0,0.498,0.769230769,0,0.769230769,0,0.2
610.5,0.135615385,1.992,0.608,0,0.608,2.6,0,2.6,0,0.2
611,1.13161538,2.28046154,0.458,0,0.458,2.73846154,0,2.73846154,0,0.2
611.5,2.27184615,1.02230769,0.37,0,0.37,1.39230769,0,1.39230769,0,0.2
612,2.783,-0.0270769231,0.604,0,0.604,0.576923077,0,0.576923077,0,0.2
612.5,2.76946154,1.26876923,0.562,0,0.562,1.83076923,0,1.83076923,0,0.2
613,3.40384615,2.40676923,0.624,0,0.624,3.03076923,0,3.03076923,0,0.2
613.5,4.60723077,2.07292308,1.004,0,1.004,3.07692308,0,3.07692308,0,0.2
614,5.64369231,2.17492308,0.902,0,0.902,3.07692308,0,3.07692308,0,0.2
614.5,6.73115385,2.00461538,0.98,0,0.98,2.98461538,0,2.98461538,0,0.2
615,7.73346154,0.533076923,1.066,0,1.066,2.88461538,1.28553846,1.59907692,0,0.2
615.5,8,0,0.85,0,0.85,2.73846154,1.88846154,0.85,0,0.2
616,8,0,0.888,0,0.888,2.5,1.612,0.888,0,0.2
616.5,8,0,0.938,0,0.938,2.26153846,1.32353846,0.938,0,0.2
617,8,0,1.186,0,1.186,1.96923077,0.783230769,1.186,0,0.2
617.5,8,0,1.052,0,1.052,1.58461538,0.532615385,1.052,0,0.2
618,8,0,0.578,0,0.578,1.06153846,0.483538462,0.578,0,0.2
618.5,8,-0.0270769231,0.704,0,0.704,0.676923077,0,0.676923077,0,0.2
619,7.98646154,-0.457692308,0.75,0,0.75,0.292307692,0,0.292307692,0,0.2
619.5,7.75761538,-0.818,0.818,0,0.818,0,0,0,0,0.2
620,7.34861538,-1.236,1.236,0,1.236,0,0,0,0,0.2
620.5,6.73061538,-1.182,1.182,0,1.182,0,0,0,0,0.2
621,6.13961538,-0.744,0.744,0,0.744,0,0,0,0,0.2
621.5,5.76761538,-0.644,0.644,0,0.644,0,0,0,0,0.2
622,5.44561538,-1.636,1.636,0,1.636,0,0,0,0,0.2
622.5,4.62761538,-1.57384615,1.62,0,1.62,0.0461538462,0,0.0461538462,0,0.2
623,3.84069231,-0.756,0.756,0,0.756,0,0,0,0,0.2
623.5,3.46269231,-1.522,1.522,0,1.522,0,0,0,0,0.2
624,2.70169231,-0.842,0.842,0,0.842,0,0,0,0,0.1
624.5,2.28069231,-0.416,0.416,0,0.416,0,0,0,0,0.1
625,2.07269231,-0.5,0.5,0,0.5,0,0,0,0,0.1
625.5,1.82269231,-0.42,0.42,0,0.42,0,0,0,0,0.1
626,1.61269231,-0.498,0.498,0,0.498,0,0,0,0,0.1
626.5,1.36369231,-0.492,0.492,0,0.492,0,0,0,0,0.1
627,1.11769231,-0.436,0.436,0,0.436,0,0,0,0,0.1
627.5,0.899692308,-0.36,0.36,0,0.36,0,0,0,0,0.1
628,0.719692308,-0.382,0.382,0,0.382,0,0,0,0,0.1
628.5,0.528692308,-0.332,0.332,0,0.332,0,0,0,0,0.1
629,0.362692308,-0.328,0.328,0,0.328,0,0,0,0,0.1
629.5,0.198692308,-0.36,0.36,0,0.36,0,0,0,0,0.1
630,0.0186923077,-0.0373846154,0.426,0,0.426,0,0,0,0.388615385,0.2
630.5,0,0,0.334,0,0.334,0.1,0,0.1,0.234,0.2
631,0,0,0.304,0,0.304,0.1,0,0.1,0.204,0.2
631.5,0,0,0.804,0,0.804,0.238461538,0,0.238461538,0.565538462,0.2
632,0,0,0.692,0,0.692,0.484615385,0,0.484615385,0.207384615,0.2
632.5,0,0.00138461538,0.914,0,0.914,0.915384615,0,0.915384615,0,0.2
633,0.000692307692,0.330307692,1.062,0,1.062,1.39230769,0,1.39230769,0,0.2
633.5,0.165846154,0.382153846,0.964,0,0.964,1.34615385,0,1.34615385,0,0.2
634,0.356923077,-0.436923077,1.16,0,1.16,0.723076923,0,0.723076923,0,0.2
634.5,0.138461538,-0.276923077,0.958,0,0.958,0.676923077,0,0.676923077,0.00415384615,0.2
635,0,0.34,0.96,0,0.96,1.3,0,1.3,0,0.2
635.5,0.17,1.06307692,0.86,0,0.86,1.92307692,0,1.92307692,0,0.2
636,0.701538462,1.63615385,1.01,0,1.01,2.64615385,0,2.64615385,0,0.2
636.5,1.51961538,1.63092308,1.446,0,1.446,3.07692308,0,3.07692308,0,0.2
637,2.33507692,2.25507692,0.868,0,0.868,3.12307692,0,3.12307692,0,0.2
637.5,3.46261538,2.27092308,0.906,0,0.906,3.17692308,0,3.17692308,0,0.2
638,4.59807692,2.29692308,0.78,0,0.78,3.07692308,0,3.07692308,0,0.2
638.5,5.74653846,2.22676923,0.804,0,0.804,3.03076923,0,3.03076923,0,0.2
639,6.85992308,2.26876923,0.662,0,0.662,2.93076923,0,2.93076923,0,0.2
639.5,7.99430769,0.0113846154,1.184,0,1.184,2.73846154,1.54307692,1.19538462,0,0.2
640,8,0,0.92,0,0.92,2.54615385,1.62615385,0.92,0,0.2
640.5,8,0,1.228,0,1.228,2.26153846,1.03353846,1.228,0,0.2
641,8,0,1.47,0,1.47,1.92307692,0.453076923,1.47,0,0.2
641.5,8,0,1.212,0,1.212,1.49230769,0.280307692,1.212,0,0.2
642,8,-0.00815384615,1.162,0,1.162,1.15384615,0,1.15384615,0,0.2
642.5,7.99592308,-0.549076923,1.226,0,1.226,0.676923077,0,0.676923077,0,0.2
643,7.72138462,-1.01784615,1.164,0,1.164,0.146153846,0,0.146153846,0,0.2
643.5,7.21246154,-1.038,1.038,0,1.038,0,0,0,0,0.2
644,6.69346154,-1.026,1.026,0,1.026,0,0,0,0,0.2
644.5,6.18046154,-0.978,0.978,0,0.978,0,0,0,0,0.2
645,5.69146154,-0.984,0.984,0,0.984,0,0,0,0,0.2
645.5,5.19946154,-0.89,0.89,0,0.89,0,0,0,0,0.2
646,4.75446154,-0.974,0.974,0,0.974,0,0,0,0,0.2
646.5,4.26746154,-0.794,0.794,0,0.794,0,0,0,0,0.2
647,3.87046154,-0.644,0.644,0,0.644,0,0,0,0,0.2
647.5,3.54846154,-0.51,0.51,0,0.51,0,0,0,0,0.2
648,3.29346154,-0.58,0.58,0,0.58,0,0,0,0,0.1
648.5,3.00346154,-0.626,0.626,0,0.626,0,0,0,0,0.1
649,2.69046154,-0.578,0.578,0,0.578,0,0,0,0,0.1
649.5,2.40146154,-0.497846154,0.544,0,0.544,0.0461538462,0,0.0461538462,0,0.1
650,2.15253846,-0.5,0.5,0,0.5,0,0,0,0,0.1
650.5,1.90253846,-0.592,0.592,0,0.592,0,0,0,0,0.1
651,1.60653846,-0.628,0.628,0,0.628,0,0,0,0,0.1
651.5,1.29253846,-0.722,0.722,0,0.722,0,0,0,0,0.1
652,0.931538462,-0.632,0.632,0,0.632,0,0,0,0,0.1
652.5,0.615538462,-0.636,0.636,0,0.636,0,0,0,0,0.1
653,0.297538462,-0.48,0.48,0,0.48,0,0,0,0,0.1
653.5,0.0575384615,-0.115076923,0.406,0,0.406,0,0,0,0.290923077,0.1
654,0,0,1.15,0,1.15,0,0,0,1.15,0.2
654.5,0,0,1.278,0,1.278,0.1,0,0.1,1.178,0.2
655,0,0,0.796,0,0.796,0.192307692,0,0.192307692,0.603692308,0.2
655.5,0,0,0.546,0,0.546,0.430769231,0,0.430769231,0.115230769,0.2
656,0,0,0.94,0,0.94,0.530769231,0,0.530769231,0.409230769,0.2
656.5,0,0.323230769,0.546,0,0.546,0.869230769,0,0.869230769,0,0.2
657,0.161615385,0.399846154,0.754,0,0.754,1.15384615,0,1.15384615,0,0.2
657.5,0.361538462,0.446,0.754,0,0.754,1.2,0,1.2,0,0.2
658,0.584538462,0.906769231,0.924,0,0.924,1.83076923,0,1.83076923,0,0.2
658.5,1.03792308,-0.0946153846,0.91,0,0.91,0.815384615,0,0.815384615,0,0.2
659,0.990615385,0.00323076923,0.766,0,0.766,0.769230769,0,0.769230769,0,0.2
659.5,0.992230769,0.247384615,0.668,0,0.668,0.915384615,0,0.915384615,0,0.2
660,1.11592308,0.608153846,0.738,0,0.738,1.34615385,0,1.34615385,0,0.2
660.5,1.42,-0.126769231,0.896,0,0.896,0.769230769,0,0.769230769,0,0.2
661,1.35661538,0.42,0.78,0,0.78,1.2,0,1.2,0,0.2
661.5,1.56661538,0.0253846154,0.79,0,0.79,0.815384615,0,0.815384615,0,0.2
662,1.57930769,-0.274615385,1.19,0,1.19,0.915384615,0,0.915384615,0,0.2
662.5,1.442,-0.166461538,1.128,0,1.128,0.961538462,0,0.961538462,0,0.2
663,1.35876923,0.0675384615,0.994,0,0.994,1.06153846,0,1.06153846,0,0.2
663.5,1.39253846,0.568615385,1.116,0,1.116,1.68461538,0,1.68461538,0,0.2
664,1.67684615,0.540923077,1.236,0,1.236,1.77692308,0,1.77692308,0,0.2
664.5,1.94730769,0.444153846,0.902,0,0.902,1.34615385,0,1.34615385,0,0.2
665,2.16938462,-0.196615385,1.012,0,1.012,0.815384615,0,0.815384615,0,0.2
665.5,2.07107692,-0.521384615,0.906,0,0.906,0.384615385,0,0.384615385,0,0.2
666,1.81038462,-0.659692308,0.952,0,0.952,0.292307692,0,0.292307692,0,0.2
666.5,1.48053846,-0.96,1.06,0,1.06,0.1,0,0.1,0,0.2
667,1.00053846,-0.896,0.896,0,0.896,0,0,0,0,0.2
667.5,0.552538462,-0.756,0.756,0,0.756,0,0,0,0,0.2
668,0.174538462,-0.349076923,0.83,0,0.83,0,0,0,0.480923077,0.2
668.5,0,0,0.836,0,0.836,0,0,0,0.836,0.2
669,0,0,0.858,0,0.858,0,0,0,0.858,0.2
669.5,0,0,0.76,0,0.76,0.0461538462,0,0.0461538462,0.713846154,0.2
670,0,0,0.92,0,0.92,0,0,0,0.92,0.2
670.5,0,0,0.542,0,0.542,0,0,0,0.542,0.2
671,0,0,0.52,0,0.52,0,0,0,0.52,0.2
671.5,0,0,0.476,0,0.476,0,0,0,0.476,0.2
672,0,0,0.432,0,0.432,0,0,0,0.432,0.1
672.5,0,0,0.316,0,0.316,0,0,0,0.316,0.1
673,0,0,0.36,0,0.36,0,0,0,0.36,0.1
673.5,0,0,0.474,0,0.474,0,0,0,0.474,0.1
674,0,0,0.302,0,0.302,0,0,0,0.302,0.1
674.5,0,0,0.4,0,0.4,0,0,0,0.4,0.1
675,0,0,0.38,0,0.38,0,0,0,0.38,0.1
675.5,0,0,0.314,0,0.314,0,0,0,0.314,0.1
676,0,0,0.462,0,0.462,0,0,0,0.462,0.1
676.5,0,0,0.334,0,0.334,0,0,0,0.334,0.1
677,0,0,0.5,0,0.5,0,0,0,0.5,0.1
677.5,0,0,0.454,0,0.454,0,0,0,0.454,0.1
678,0,0,0.894,0,0.894,0,0,0,0.894,0.2
678.5,0,0,0.664,0,0.664,0,0,0,0.664,0.2
679,0,0,0.6,0,0.6,0.146153846,0,0.146153846,0.453846154,0.2
679.5,0,0,1.002,0,1.002,0.292307692,0,0.292307692,0.709692308,0.2
680,0,0,1.066,0,1.066,0.723076923,0,0.723076923,0.342923077,0.2
680.5,0,0,1.572,0,1.572,0.676923077,0,0.676923077,0.895076923,0.2
681,0,0,0.918,0,0.918,0.815384615,0,0.815384615,0.102615385,0.2
681.5,0,0.0953846154,0.82,0,0.82,0.915384615,0,0.915384615,0,0.2
682,0.0476923077,0.0852307692,0.684,0,0.684,0.769230769,0,0.769230769,0,0.2
682.5,0.0903076923,0.662153846,0.784,0,0.784,1.44615385,0,1.44615385,0,0.2
683,0.421384615,1.07676923,0.654,0,0.654,1.73076923,0,1.73076923,0,0.2
683.5,0.959769231,0.631538462,0.43,0,0.43,1.06153846,0,1.06153846,0,0.2
684,1.27553846,0.892153846,0.454,0,0.454,1.34615385,0,1.34615385,0,0.2
684.5,1.72161538,0.706307692,0.786,0,0.786,1.49230769,0,1.49230769,0,0.2
685,2.07476923,1.48584615,0.868,0,0.868,2.35384615,0,2.35384615,0,0.2
685.5,2.81769231,1.07692308,0.7,0,0.7,1.77692308,0,1.77692308,0,0.2
686,3.35615385,1.806,0.794,0,0.794,2.6,0,2.6,0,0.2
686.5,4.25915385,1.47753846,0.684,0,0.684,2.16153846,0,2.16153846,0,0.2
687,4.99792308,0.101692308,0.906,0,0.906,1.00769231,0,1.00769231,0,0.2
687.5,5.04876923,0.475846154,0.778,0,0.778,1.25384615,0,1.25384615,0,0.2
688,5.28669231,0.217846154,1.036,0,1.036,1.25384615,0,1.25384615,0,0.2
688.5,5.39561538,0.277692308,0.83,0,0.83,1.10769231,0,1.10769231,0,0.2
689,5.53446154,-0.00476923077,0.874,0,0.874,0.869230769,0,0.869230769,0,0.2
689.5,5.53207692,-0.543384615,0.928,0,0.928,0.384615385,0,0.384615385,0,0.2
690,5.26038462,-1.31753846,1.556,0,1.556,0.238461538,0,0.238461538,0,0.2
690.5,4.60161538,-1.05984615,1.206,0,1.206,0.146153846,0,0.146153846,0,0.2
691,4.07169231,-1.39384615,1.44,0,1.44,0.0461538462,0,0.0461538462,0,0.2
691.5,3.37476923,-1.178,1.178,0,1.178,0,0,0,0,0.2
692,2.78576923,-0.86,0.86,0,0.86,0,0,0,0,0.2
692.5,2.35576923,-0.898,0.898,0,0.898,0,0,0,0,0.2
693,1.90676923,-2.288,2.288,0,2.288,0,0,0,0,0.2
693.5,0.762769231,-1.52553846,2.034,0,2.034,0,0,0,0.508461538,0.2
694,0,0,0.868,0,0.868,0,0,0,0.868,0.2
694.5,0,0,0.73,0,0.73,0,0,0,0.73,0.2
695,0,0,0.672,0,0.672,0,0,0,0.672,0.2
695.5,0,0,0.484,0,0.484,0.0461538462,0,0.0461538462,0.437846154,0.2
696,0,0,0.282,0,0.282,0,0,0,0.282,0.1
696.5,0,0,0.4,0,0.4,0,0,0,0.4,0.1
697,0,0,0.288,0,0.288,0,0,0,0.288,0.1
697.5,0,0,0.496,0,0.496,0,0,0,0.496,0.1
698,0,0,0.352,0,0.352,0,0,0,0.352,0.1
698.5,0,0,0.654,0,0.654,0,0,0,0.654,0.1
699,0,0,0.532,0,0.532,0,0,0,0.532,0.1
699.5,0,0,0.504,0,0.504,0,0,0,0.504,0.1
700,0,0,0.316,0,0.316,0,0,0,0.316,0.1
700.5,0,0,0.424,0,0.424,0,0,0,0.424,0.1
701,0,0,0.502,0,0.502,0,0,0,0.502,0.1
701.5,0,0,0.476,0,0.476,0,0,0,0.476,0.1
702,0,0,0.616,0,0.616,0.0461538462,0,0.0461538462,0.569846154,0.2
702.5,0,0,0.476,0,0.476,0.192307692,0,0.192307692,0.283692308,0.2
703,0,0,0.55,0,0.55,0.192307692,0,0.192307692,0.357692308,0.2
703.5,0,0,0.516,0,0.516,0.384615385,0,0.384615385,0.131384615,0.2
704,0,0.0207692308,0.51,0,0.51,0.530769231,0,0.530769231,0,0.2
