,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
494,3.52243672,1.04334491,0.894,0,0.894,1.34615385,0,1.34615385,0.591191067,0.2
494.5,4.04410918,1.15753846,1.004,0,1.004,2.16153846,0,2.16153846,0,0.2
495,4.62287841,1.35984615,0.994,0,0.994,2.35384615,0,2.35384615,0,0.2
495.5,5.30280149,-0.0246153846,0.84,0,0.84,0.815384615,0,0.815384615,0,0.2
496,5.2904938,0.0870322581,0.664,0,0.664,0.192307692,0,0.192307692,0.558724566,0.2
496.5,5.33400993,-0.000526054591,1.21,0,1.21,0.292307692,0,0.292307692,0.917166253,0.2
497,5.3337469,-0.170640199,1.62,0,1.62,0.1,0,0.1,1.3493598,0.2
497.5,5.2484268,-0.349062035,1.466,0,1.466,0,0,0,1.11693797,0.2
498,5.07389578,-0.570724566,2.384,0,2.384,0,0,0,1.81327543,0.2
498.5,4.7885335,-0.839032258,2.584,0,2.584,0,0,0,1.74496774,0.2
499,4.36901737,-0.991424318,1.438,0,1.438,0,0,0,0.446575682,0.2
499.5,3.87330521,-0.798,0.798,0,0.798,0,0,0,0,0.2
500,3.47430521,-1.198,1.198,0,1.198,0,0,0,0,0.2
500.5,2.87530521,-1.04108685,1.212,0,1.212,0.0461538462,0,0.0461538462,0.124759305,0.2
501,2.35476179,-0.957349876,1.052,0,1.052,0,0,0,0.0946501241,0.2
501.5,1.87608685,-0.886,0.886,0,0.886,0,0,0,0,0.2
502,1.43308685,-0.894,0.894,0,0.894,0,0,0,0,0.2
502.5,0.986086849,-0.75257072,1.644,0,1.644,0,0,0,0.89142928,0.2
503,0.609801489,-0.649156328,1.276,0,1.276,0,0,0,0.626843672,0.2
503.5,0.285223325,-0.552,0.552,0,0.552,0,0,0,0,0.2
504,0.00922332506,2.564,0.436,0,0.436,0,0,0,3,0.1
504.5,1.29122333,2.568,0.432,0,0.432,0,0,0,3,0.1
505,2.57522333,1.21808437,0.488,0,0.488,0,0,0,1.70608437,0.1
505.5,3.18426551,-0.419612903,0.53,0,0.53,0,0,0,0.110387097,0.1
506,2.97445906,-0.0921935484,0.522,0,0.522,0,0,0,0.429806452,0.1
506.5,2.92836228,0.0218808933,0.444,0,0.444,0,0,0,0.465880893,0.1
507,2.93930273,-0.0156873449,0.492,0,0.492,0,0,0,0.476312655,0.1
507.5,2.93145906,0.00652109181,0.48,0,0.48,0,0,0,0.486521092,0.1
508,2.9347196,0.0306401985,0.454,0,0.454,0,0,0,0.484640199,0.1
508.5,2.9500397,-0.0743225806,0.352,0,0.352,0,0,0,0.277677419,0.1
509,2.91287841,0.0316228288,0.346,0,0.346,0,0,0,0.377622829,0.1
509.5,2.92868983,-0.0956228288,0.628,0,0.628,0,0,0,0.532377171,0.1
510,2.88087841,-0.313846154,0.36,0,0.36,0.0461538462,0,0.0461538462,0,0.2
510.5,2.72395533,-0.289846154,0.336,0,0.336,0.0461538462,0,0.0461538462,0,0.2
511,2.57903226,-0.556,0.656,0,0.656,0.1,0,0.1,0,0.2
511.5,2.30103226,-0.713692308,0.906,0,0.906,0.192307692,0,0.192307692,0,0.2
512,1.9441861,-0.227692308,0.52,0,0.52,0.292307692,0,0.292307692,0,0.2
512.5,1.83033995,-0.407538462,0.646,0,0.646,0.238461538,0,0.238461538,0,0.2
513,1.62657072,-0.257538462,0.596,0,0.596,0.338461538,0,0.338461538,0,0.2
513.5,1.49780149,0.251230769,0.618,0,0.618,0.869230769,0,0.869230769,0,0.2
514,1.62341687,0.740307692,0.652,0,0.652,1.39230769,0,1.39230769,0,0.2
514.5,1.99357072,-0.412923077,1.036,0,1.036,0.623076923,0,0.623076923,0,0.2
515,1.78710918,-0.349384615,0.834,0,0.834,0.484615385,0,0.484615385,0,0.2
515.5,1.61241687,0.281076923,0.442,0,0.442,0.723076923,0,0.723076923,0,0.2
516,1.75295533,0.474,0.726,0,0.726,1.2,0,1.2,0,0.2
516.5,1.98995533,1.39953846,0.862,0,0.862,2.26153846,0,2.26153846,0,0.2
517,2.68972457,2.30107692,0.822,0,0.822,3.12307692,0,3.12307692,0,0.2
517.5,3.84026303,0.952923077,0.824,0,0.824,1.77692308,0,1.77692308,0,0.2
518,4.31672457,1.00753846,1.154,0,1.154,2.16153846,0,2.16153846,0,0.2
518.5,4.8204938,1.41553846,0.846,0,0.846,2.26153846,0,2.26153846,0,0.2
519,5.52826303,1.22538462,0.99,0,0.99,2.21538462,0,2.21538462,0,0.2
519.5,6.14095533,1.50584615,0.848,0,0.848,2.35384615,0,2.35384615,0,0.2
520,6.89387841,1.592,0.908,0,0.908,2.5,0,2.5,0,0.2
520.5,7.68987841,0.620243176,0.864,0,0.864,2.35384615,0.869602978,1.48424318,0,0.2
521,8,0,1.072,0,1.072,2.02307692,0.951076923,1.072,0,0.2
521.5,8,0,1.19,0,1.19,1.77692308,0.586923077,1.19,0,0.2
522,8,0,1.074,0,1.074,1.25384615,0.179846154,1.074,0,0.2
522.5,8,-0.325076923,0.902,0,0.902,0.576923077,0,0.576923077,0,0.2
523,7.83746154,-0.865846154,1.012,0,1.012,0.146153846,0,0.146153846,0,0.2
523.5,7.40453846,-0.916,0.916,0,0.916,0,0,0,0,0.2
524,6.94653846,-1,1,0,1,0,0,0,0,0.2
524.5,6.44653846,-0.943846154,0.99,0,0.99,0.0461538462,0,0.0461538462,0,0.2
525,5.97461538,-1.038,1.038,0,1.038,0,0,0,0,0.2
525.5,5.45561538,-0.99,0.99,0,0.99,0,0,0,0,0.2
526,4.96061538,-0.94,0.94,0,0.94,0,0,0,0,0.2
526.5,4.49061538,-0.914,0.914,0,0.914,0,0,0,0,0.2
527,4.03361538,-0.908,0.908,0,0.908,0,0,0,0,0.2
527.5,3.57961538,-0.618,0.618,0,0.618,0,0,0,0,0.2
528,3.27061538,0.692590571,0.42,0,0.42,0,0,0,1.11259057,0.1
528.5,3.61691067,-0.396,0.396,0,0.396,0,0,0,0,0.1
529,3.41891067,-0.469290323,0.514,0,0.514,0,0,0,0.0447096774,0.1
529.5,3.18426551,-0.419612903,0.442,0,0.442,0,0,0,0.0223870968,0.1
530,2.97445906,-0.0921935484,0.386,0,0.386,0,0,0,0.293806452,0.1
530.5,2.92836228,0.0218808933,0.474,0,0.474,0,0,0,0.495880893,0.1
531,2.93930273,-0.0156873449,0.43,0,0.43,0,0,0,0.414312655,0.1
531.5,2.93145906,0.00652109181,0.344,0,0.344,0,0,0,0.350521092,0.1
532,2.9347196,0.0306401985,0.356,0,0.356,0,0,0,0.386640199,0.1
532.5,2.9500397,-0.0743225806,0.62,0,0.62,0,0,0,0.545677419,0.1
533,2.91287841,0.0316228288,0.508,0,0.508,0,0,0,0.539622829,0.1
533.5,2.92868983,-0.0956228288,0.638,0,0.638,0,0,0,0.542377171,0.1
534,2.88087841,-0.756,0.756,0,0.756,0,0,0,0,0.2
534.5,2.50287841,-0.694,0.794,0,0.794,0.1,0,0.1,0,0.2
535,2.15587841,-0.6,0.7,0,0.7,0.1,0,0.1,0,0.2
535.5,1.85587841,-0.187692308,0.48,0,0.48,0.292307692,0,0.292307692,0,0.2
536,1.76203226,-0.351384615,0.736,0,0.736,0.384615385,0,0.384615385,0,0.2
536.5,1.58633995,0.311230769,0.458,0,0.458,0.769230769,0,0.769230769,0,0.2
537,1.74195533,0.511538462,0.55,0,0.55,1.06153846,0,1.06153846,0,0.2
537.5,1.99772457,1.10646154,0.432,0,0.432,1.53846154,0,1.53846154,0,0.2
538,2.55095533,1.30876923,0.522,0,0.522,1.83076923,0,1.83076923,0,0.2
538.5,3.20533995,2.112,0.488,0,0.488,2.6,0,2.6,0,0.2
539,4.26133995,2.076,0.524,0,0.524,2.6,0,2.6,0,0.2
539.5,5.29933995,2.142,0.458,0,0.458,2.6,0,2.6,0,0.2
540,6.37033995,2.50907692,0.614,0,0.614,3.12307692,0,3.12307692,0,0.2
540.5,7.62487841,0.750243176,0.912,0,0.912,1.96923077,0.306987593,1.66224318,0,0.2
541,8,0,0.916,0,0.916,1.06153846,0.145538462,0.916,0,0.2
541.5,8,0,0.88,0,0.88,1.25384615,0.373846154,0.88,0,0.2
542,8,0,0.918,0,0.918,1.49230769,0.574307692,0.918,0,0.2
542.5,8,0,0.882,0,0.882,1.96923077,1.08723077,0.882,0,0.2
543,8,0,0.926,0,0.926,1.53846154,0.612461538,0.926,0,0.2
543.5,8,0,0.858,0,0.858,1.25384615,0.395846154,0.858,0,0.2
544,8,0,0.514,0,0.514,0.915384615,0.401384615,0.514,0,0.2
544.5,8,0,0.48,0,0.48,0.530769231,0.0507692308,0.48,0,0.2
545,8,-0.375384615,0.76,0,0.76,0.384615385,0,0.384615385,0,0.2
545.5,7.81230769,-0.717538462,1.056,0,1.056,0.338461538,0,0.338461538,0,0.2
546,7.45353846,-0.785538462,1.124,0,1.124,0.338461538,0,0.338461538,0,0.2
546.5,7.06076923,-0.427846154,0.574,0,0.574,0.146153846,0,0.146153846,0,0.2
547,6.84684615,-0.356,0.456,0,0.456,0.1,0,0.1,0,0.2
547.5,6.66884615,-0.844,0.844,0,0.844,0,0,0,0,0.2
548,6.24684615,-0.582,0.582,0,0.582,0,0,0,0,0.2
548.5,5.95584615,-0.506,0.506,0,0.506,0,0,0,0,0.2
549,5.70284615,-0.486,0.486,0,0.486,0,0,0,0,0.2
549.5,5.45984615,-0.474,0.474,0,0.474,0,0,0,0,0.2
550,5.22284615,-0.448,0.448,0,0.448,0,0,0,0,0.2
550.5,4.99884615,-0.494,0.494,0,0.494,0,0,0,0,0.2
551,4.75184615,-0.484,0.484,0,0.484,0,0,0,0,0.2
551.5,4.50984615,-0.39,0.39,0,0.39,0,0,0,0,0.2
552,4.31484615,-0.338,0.338,0,0.338,0,0,0,0,0.1
552.5,4.14584615,-0.366,0.366,0,0.366,0,0,0,0,0.1
553,3.96284615,-0.568,0.568,0,0.568,0,0,0,0,0.1
553.5,3.67884615,-0.478,0.478,0,0.478,0,0,0,0,0.1
554,3.43984615,-0.536,0.536,0,0.536,0,0,0,0,0.1
554.5,3.17184615,-0.404,0.404,0,0.404,0,0,0,0,0.1
555,2.96984615,-0.0767741935,0.388,0,0.388,0,0,0,0.311225806,0.1
555.5,2.93145906,0.00652109181,0.36,0,0.36,0,0,0,0.366521092,0.1
556,2.9347196,0.0306401985,0.326,0,0.326,0,0,0,0.356640199,0.1
556.5,2.9500397,-0.0743225806,0.394,0,0.394,0,0,0,0.319677419,0.1
557,2.91287841,0.0316228288,0.376,0,0.376,0,0,0,0.407622829,0.1
557.5,2.92868983,-0.0956228288,0.348,0,0.348,0,0,0,0.252377171,0.1
558,2.88087841,-0.393846154,0.44,0,0.44,0.0461538462,0,0.0461538462,0,0.2
558.5,2.68395533,-0.785846154,0.832,0,0.832,0.0461538462,0,0.0461538462,0,0.2
559,2.29103226,-0.851846154,0.998,0,0.998,0.146153846,0,0.146153846,0,0.2
559.5,1.86510918,-0.802,0.902,0,0.902,0.1,0,0.1,0,0.2
560,1.46410918,-0.645846154,0.792,0,0.792,0.146153846,0,0.146153846,0,0.2
560.5,1.1411861,-0.229538462,0.468,0,0.468,0.238461538,0,0.238461538,0,0.2
561,1.02641687,-0.0655384615,0.404,0,0.404,0.338461538,0,0.338461538,0,0.2
561.5,0.993647643,-0.163692308,0.356,0,0.356,0.192307692,0,0.192307692,0,0.2
562,0.911801489,-0.0676923077,0.36,0,0.36,0.292307692,0,0.292307692,0,0.2
562.5,0.877955335,0.356923077,0.32,0,0.32,0.676923077,0,0.676923077,0,0.2
563,1.05641687,0.383076923,0.34,0,0.34,0.723076923,0,0.723076923,0,0.2
563.5,1.24795533,0.431230769,0.438,0,0.438,0.869230769,0,0.869230769,0,0.2
564,1.46357072,0.885885856,0.754,0,0.754,1.06153846,0,1.06153846,0.578347395,0.2
564.5,1.90651365,1.08000993,0.832,0,0.832,0.430769231,0,0.430769231,1.48124069,0.2
565,2.44651861,1.01828288,0.84,0,0.84,0.623076923,0,0.623076923,1.23520596,0.2
565.5,2.95566005,1.13355335,0.828,0,0.828,0.338461538,0,0.338461538,1.62309181,0.2
566,3.52243672,1.04334491,0.88,0,0.88,0.676923077,0,0.676923077,1.24642184,0.2
566.5,4.04410918,0.948024814,0.878,0,0.878,1.73076923,0,1.73076923,0.0952555831,0.2
567,4.51812159,0.891225806,0.702,0,0.702,1.10769231,0,1.10769231,0.485533499,0.2
567.5,4.96373449,0.611692308,0.496,0,0.496,1.10769231,0,1.10769231,0,0.2
568,5.26958065,0.128858561,1.1,0,1.1,0.769230769,0,0.769230769,0.459627792,0.2
568.5,5.33400993,0.977076923,0.946,0,0.946,1.92307692,0,1.92307692,0,0.2
569,5.82254839,0.323846154,0.93,0,0.93,1.25384615,0,1.25384615,0,0.2
569.5,5.98447146,-0.0406153846,0.856,0,0.856,0.815384615,0,0.815384615,0,0.2
570,5.96416377,-0.321076923,0.898,0,0.898,0.576923077,0,0.576923077,0,0.2
570.5,5.80362531,-0.921538462,1.26,0,1.26,0.338461538,0,0.338461538,0,0.2
571,5.34285608,-1.07953846,1.318,0,1.318,0.238461538,0,0.238461538,0,0.2
571.5,4.80308685,-1.146,1.146,0,1.146,0,0,0,0,0.2
572,4.23008685,-0.785846154,0.832,0,0.832,0.0461538462,0,0.0461538462,0,0.2
572.5,3.83716377,-0.846,0.846,0,0.846,0,0,0,0,0.2
573,3.41416377,-0.924,0.924,0,0.924,0,0,0,0,0.2
573.5,2.95216377,-0.83,0.83,0,0.83,0,0,0,0,0.2
574,2.53716377,-0.482,0.482,0,0.482,0,0,0,0,0.2
574.5,2.29616377,-0.432,0.432,0,0.432,0,0,0,0,0.2
575,2.08016377,-0.484,0.484,0,0.484,0,0,0,0,0.2
575.5,1.83816377,-0.54,0.54,0,0.54,0,0,0,0,0.2
576,1.56816377,2.506,0.494,0,0.494,0,0,0,3,0.1
576.5,2.82116377,1.14246154,0.318,0,0.318,0,0,0,1.46046154,0.1
577,3.39239454,-0.326,0.326,0,0.326,0,0,0,0,0.1
577.5,3.22939454,-0.509870968,0.556,0,0.556,0,0,0,0.0461290323,0.1
578,2.97445906,-0.0921935484,0.416,0,0.416,0,0,0,0.323806452,0.1
578.5,2.92836228,0.0218808933,0.5,0,0.5,0,0,0,0.521880893,0.1
579,2.93930273,-0.0156873449,0.418,0,0.418,0,0,0,0.402312655,0.1
579.5,2.93145906,0.00652109181,0.358,0,0.358,0,0,0,0.364521092,0.1
580,2.9347196,0.0306401985,0.402,0,0.402,0,0,0,0.432640199,0.1
580.5,2.9500397,-0.0743225806,0.436,0,0.436,0,0,0,0.361677419,0.1
581,2.91287841,0.0316228288,0.7,0,0.7,0,0,0,0.731622829,0.1
581.5,2.92868983,-0.0956228288,0.67,0,0.67,0,0,0,0.574377171,0.1
582,2.88087841,-1.142,1.142,0,1.142,0,0,0,0,0.2
582.5,2.30987841,-0.529538462,0.768,0,0.768,0.238461538,0,0.238461538,0,0.2
583,2.04510918,-0.331538462,0.67,0,0.67,0.338461538,0,0.338461538,0,0.2
583.5,1.87933995,-0.291538462,0.63,0,0.63,0.338461538,0,0.338461538,0,0.2
584,1.73357072,-0.221692308,0.414,0,0.414,0.192307692,0,0.192307692,0,0.2
584.5,1.62272457,-2.13769231,2.43,0,2.43,0.292307692,0,0.292307692,0,0.2
585,0.553878412,-0.420307692,1.528,0,1.528,1.10769231,0,1.10769231,0,0.2
585.5,0.343724566,0.859846154,0.394,0,0.394,1.25384615,0,1.25384615,0,0.2
586,0.773647643,1.39876923,0.432,0,0.432,1.83076923,0,1.83076923,0,0.2
586.5,1.47303226,2.07184615,0.382,0,0.382,2.45384615,0,2.45384615,0,0.2
587,2.50895533,2.23015385,0.316,0,0.316,2.54615385,0,2.54615385,0,0.2
587.5,3.62403226,1.60523077,0.464,0,0.464,2.06923077,0,2.06923077,0,0.2
588,4.42664764,1.65938462,0.456,0,0.456,2.11538462,0,2.11538462,0,0.2
588.5,5.25633995,0.329230769,0.44,0,0.44,0.769230769,0,0.769230769,0,0.2
589,5.42095533,-0.126923077,0.85,0,0.85,0.723076923,0,0.723076923,0,0.2
589.5,5.3574938,1.18107692,0.842,0,0.842,2.02307692,0,2.02307692,0,0.2
590,5.94803226,2.30092308,0.876,0,0.876,3.17692308,0,3.17692308,0,0.2
590.5,7.0984938,1.46969231,0.938,0,0.938,2.40769231,0,2.40769231,0,0.2
591,7.83333995,0.333320099,0.962,0,0.962,2.16153846,0.866218362,1.2953201,0,0.2
591.5,8,0,0.608,0,0.608,1.34615385,0.738153846,0.608,0,0.2
592,8,0,0.984,0,0.984,2.45384615,1.46984615,0.984,0,0.2
592.5,8,0,0.794,0,0.794,1.77692308,0.982923077,0.794,0,0.2
593,8,0,0.984,0,0.984,1.49230769,0.508307692,0.984,0,0.2
593.5,8,-0.362769231,1.232,0,1.232,0.869230769,0,0.869230769,0,0.2
594,7.81861538,-0.547076923,1.224,0,1.224,0.676923077,0,0.676923077,0,0.2
594.5,7.54507692,-0.705384615,1.19,0,1.19,0.484615385,0,0.484615385,0,0.2
595,7.19238462,-0.913846154,1.06,0,1.06,0.146153846,0,0.146153846,0,0.2
595.5,6.73546154,-0.846,0.846,0,0.846,0,0,0,0,0.2
596,6.31246154,-0.794,0.794,0,0.794,0,0,0,0,0.2
596.5,5.91546154,-0.828,0.828,0,0.828,0,0,0,0,0.2
597,5.50146154,-0.86,0.86,0,0.86,0,0,0,0,0.2
597.5,5.07146154,-0.652,0.652,0,0.652,0,0,0,0,0.2
598,4.74546154,-0.7,0.7,0,0.7,0,0,0,0,0.2
598.5,4.39546154,-0.794,0.794,0,0.794,0,0,0,0,0.2
599,3.99846154,-0.892,0.892,0,0.892,0,0,0,0,0.2
599.5,3.55246154,-0.756,0.756,0,0.756,0,0,0,0,0.2
600,3.17446154,0.884898263,0.67,0,0.67,0,0,0,1.55489826,0.1
600.5,3.61691067,-0.449032258,0.702,0,0.702,0,0,0,0.252967742,0.1
601,3.39239454,-0.416258065,0.47,0,0.47,0,0,0,0.0537419355,0.1
601.5,3.18426551,-0.419612903,0.432,0,0.432,0,0,0,0.0123870968,0.1
602,2.97445906,-0.0921935484,0.404,0,0.404,0,0,0,0.311806452,0.1
602.5,2.92836228,0.0218808933,0.368,0,0.368,0,0,0,0.389880893,0.1
603,2.93930273,-0.0156873449,0.45,0,0.45,0,0,0,0.434312655,0.1
603.5,2.93145906,0.00652109181,0.42,0,0.42,0,0,0,0.426521092,0.1
604,2.9347196,0.0306401985,0.48,0,0.48,0,0,0,0.510640199,0.1
604.5,2.9500397,-0.0743225806,0.446,0,0.446,0,0,0,0.371677419,0.1
605,2.91287841,0.0316228288,0.506,0,0.506,0,0,0,0.537622829,0.1
605.5,2.92868983,-0.0956228288,0.418,0,0.418,0,0,0,0.322377171,0.1
606,2.88087841,-0.344,0.444,0,0.444,0.1,0,0.1,0,0.2
606.5,2.70887841,-0.141692308,0.334,0,0.334,0.192307692,0,0.192307692,0,0.2
607,2.63803226,-0.391692308,0.684,0,0.684,0.292307692,0,0.292307692,0,0.2
607.5,2.4421861,-0.00723076923,0.438,0,0.438,0.430769231,0,0.430769231,0,0.2
608,2.43857072,0.0849230769,0.492,0,0.492,0.576923077,0,0.576923077,0,0.2
608.5,2.48103226,-0.114615385,0.93,0,0.93,0.815384615,0,0.815384615,0,0.2
609,2.42372457,-0.0895384615,0.428,0,0.428,0.338461538,0,0.338461538,0,0.2
609.5,2.37895533,-0.137384615,0.522,0,0.522,0.384615385,0,0.384615385,0,0.2
610,2.31026303,0.271230769,0.498,0,0.498,0.769230769,0,0.769230769,0,0.2
610.5,2.44587841,1.992,0.608,0,0.608,2.6,0,2.6,0,0.2
611,3.44187841,2.28046154,0.458,0,0.458,2.73846154,0,2.73846154,0,0.2
611.5,4.58210918,1.02230769,0.37,0,0.37,1.39230769,0,1.39230769,0,0.2
612,5.09326303,-0.0270769231,0.604,0,0.604,0.576923077,0,0.576923077,0,0.2
612.5,5.07972457,1.26876923,0.562,0,0.562,1.83076923,0,1.83076923,0,0.2
613,5.71410918,2.40676923,0.624,0,0.624,3.03076923,0,3.03076923,0,0.2
613.5,6.9174938,2.07292308,1.004,0,1.004,3.07692308,0,3.07692308,0,0.2
614,7.95395533,0.09208933,0.902,0,0.902,3.07692308,2.08283375,0.99408933,0,0.2
614.5,8,0,0.98,0,0.98,2.98461538,2.00461538,0.98,0,0.2
615,8,0,1.066,0,1.066,2.88461538,1.81861538,1.066,0,0.2
615.5,8,0,0.85,0,0.85,2.73846154,1.88846154,0.85,0,0.2
616,8,0,0.888,0,0.888,2.5,1.612,0.888,0,0.2
616.5,8,0,0.938,0,0.938,2.26153846,1.32353846,0.938,0,0.2
617,8,0,1.186,0,1.186,1.96923077,0.783230769,1.186,0,0.2
617.5,8,0,1.052,0,1.052,1.58461538,0.532615385,1.052,0,0.2
618,8,0,0.578,0,0.578,1.06153846,0.483538462,0.578,0,0.2
618.5,8,-0.0270769231,0.704,0,0.704,0.676923077,0,0.676923077,0,0.2
619,7.98646154,-0.457692308,0.75,0,0.75,0.292307692,0,0.292307692,0,0.2
619.5,7.75761538,-0.818,0.818,0,0.818,0,0,0,0,0.2
620,7.34861538,-1.236,1.236,0,1.236,0,0,0,0,0.2
620.5,6.73061538,-1.182,1.182,0,1.182,0,0,0,0,0.2
621,6.13961538,-0.744,0.744,0,0.744,0,0,0,0,0.2
621.5,5.76761538,-0.644,0.644,0,0.644,0,0,0,0,0.2
622,5.44561538,-1.636,1.636,0,1.636,0,0,0,0,0.2
622.5,4.62761538,-1.57384615,1.62,0,1.62,0.0461538462,0,0.0461538462,0,0.2
623,3.84069231,-0.756,0.756,0,0.756,0,0,0,0,0.2
623.5,3.46269231,-1.522,1.522,0,1.522,0,0,0,0,0.2
624,2.70169231,1.83043672,0.842,0,0.842,0,0,0,2.67243672,0.1
624.5,3.61691067,-0.416,0.416,0,0.416,0,0,0,0,0.1
625,3.40891067,-0.449290323,0.5,0,0.5,0,0,0,0.0507096774,0.1
625.5,3.18426551,-0.419612903,0.42,0,0.42,0,0,0,0.000387096774,0.1
626,2.97445906,-0.0921935484,0.498,0,0.498,0,0,0,0.405806452,0.1
626.5,2.92836228,0.0218808933,0.492,0,0.492,0,0,0,0.513880893,0.1
627,2.93930273,-0.0156873449,0.436,0,0.436,0,0,0,0.420312655,0.1
627.5,2.93145906,0.00652109181,0.36,0,0.36,0,0,0,0.366521092,0.1
628,2.9347196,0.0306401985,0.382,0,0.382,0,0,0,0.412640199,0.1
628.5,2.9500397,-0.0743225806,0.332,0,0.332,0,0,0,0.257677419,0.1
629,2.91287841,0.0316228288,0.328,0,0.328,0,0,0,0.359622829,0.1
629.5,2.92868983,-0.0956228288,0.36,0,0.36,0,0,0,0.264377171,0.1
630,2.88087841,-0.426,0.426,0,0.426,0,0,0,0,0.2
630.5,2.66787841,-0.234,0.334,0,0.334,0.1,0,0.1,0,0.2
631,2.55087841,-0.204,0.304,0,0.304,0.1,0,0.1,0,0.2
631.5,2.44887841,-0.565538462,0.804,0,0.804,0.238461538,0,0.238461538,0,0.2
632,2.16610918,-0.207384615,0.692,0,0.692,0.484615385,0,0.484615385,0,0.2
632.5,2.06241687,0.00138461538,0.914,0,0.914,0.915384615,0,0.915384615,0,0.2
633,2.06310918,0.330307692,1.062,0,1.062,1.39230769,0,1.39230769,0,0.2
633.5,2.22826303,0.382153846,0.964,0,0.964,1.34615385,0,1.34615385,0,0.2
634,2.41933995,-0.436923077,1.16,0,1.16,0.723076923,0,0.723076923,0,0.2
634.5,2.20087841,-0.281076923,0.958,0,0.958,0.676923077,0,0.676923077,0,0.2
635,2.06033995,0.34,0.96,0,0.96,1.3,0,1.3,0,0.2
635.5,2.23033995,1.06307692,0.86,0,0.86,1.92307692,0,1.92307692,0,0.2
636,2.76187841,1.63615385,1.01,0,1.01,2.64615385,0,2.64615385,0,0.2
636.5,3.57995533,1.63092308,1.446,0,1.446,3.07692308,0,3.07692308,0,0.2
637,4.39541687,2.25507692,0.868,0,0.868,3.12307692,0,3.12307692,0,0.2
637.5,5.52295533,2.27092308,0.906,0,0.906,3.17692308,0,3.17692308,0,0.2
638,6.65841687,2.29692308,0.78,0,0.78,3.07692308,0,3.07692308,0,0.2
638.5,7.80687841,0.386243176,0.804,0,0.804,3.03076923,1.84052605,1.19024318,0,0.2
639,8,0,0.662,0,0.662,2.93076923,2.26876923,0.662,0,0.2
639.5,8,0,1.184,0,1.184,2.73846154,1.55446154,1.184,0,0.2
640,8,0,0.92,0,0.92,2.54615385,1.62615385,0.92,0,0.2
640.5,8,0,1.228,0,1.228,2.26153846,1.03353846,1.228,0,0.2
641,8,0,1.47,0,1.47,1.92307692,0.453076923,1.47,0,0.2
641.5,8,0,1.212,0,1.212,1.49230769,0.280307692,1.212,0,0.2
642,8,-0.00815384615,1.162,0,1.162,1.15384615,0,1.15384615,0,0.2
642.5,7.99592308,-0.549076923,1.226,0,1.226,0.676923077,0,0.676923077,0,0.2
643,7.72138462,-1.01784615,1.164,0,1.164,0.146153846,0,0.146153846,0,0.2
643.5,7.21246154,-1.038,1.038,0,1.038,0,0,0,0,0.2
644,6.69346154,-1.026,1.026,0,1.026,0,0,0,0,0.2
644.5,6.18046154,-0.978,0.978,0,0.978,0,0,0,0,0.2
645,5.69146154,-0.984,0.984,0,0.984,0,0,0,0,0.2
645.5,5.19946154,-0.89,0.89,0,0.89,0,0,0,0,0.2
646,4.75446154,-0.974,0.974,0,0.974,0,0,0,0,0.2
646.5,4.26746154,-0.794,0.794,0,0.794,0,0,0,0,0.2
647,3.87046154,-0.644,0.644,0,0.644,0,0,0,0,0.2
647.5,3.54846154,-0.51,0.51,0,0.51,0,0,0,0,0.2
648,3.29346154,0.646898263,0.58,0,0.58,0,0,0,1.22689826,0.1
648.5,3.61691067,-0.449032258,0.626,0,0.626,0,0,0,0.176967742,0.1
649,3.39239454,-0.416258065,0.578,0,0.578,0,0,0,0.161741935,0.1
649.5,3.18426551,-0.419612903,0.544,0,0.544,0.0461538462,0,0.0461538462,0.0782332506,0.1
650,2.97445906,-0.0921935484,0.5,0,0.5,0,0,0,0.407806452,0.1
650.5,2.92836228,0.0218808933,0.592,0,0.592,0,0,0,0.613880893,0.1
651,2.93930273,-0.0156873449,0.628,0,0.628,0,0,0,0.612312655,0.1
651.5,2.93145906,0.00652109181,0.722,0,0.722,0,0,0,0.728521092,0.1
652,2.9347196,0.0306401985,0.632,0,0.632,0,0,0,0.662640199,0.1
652.5,2.9500397,-0.0743225806,0.636,0,0.636,0,0,0,0.561677419,0.1
653,2.91287841,0.0316228288,0.48,0,0.48,0,0,0,0.511622829,0.1
653.5,2.92868983,-0.0956228288,0.406,0,0.406,0,0,0,0.310377171,0.1
654,2.88087841,-1.15,1.15,0,1.15,0,0,0,0,0.2
654.5,2.30587841,-1.178,1.278,0,1.278,0.1,0,0.1,0,0.2
655,1.71687841,-0.603692308,0.796,0,0.796,0.192307692,0,0.192307692,0,0.2
655.5,1.41503226,-0.115230769,0.546,0,0.546,0.430769231,0,0.430769231,0,0.2
656,1.35741687,-0.409230769,0.94,0,0.94,0.530769231,0,0.530769231,0,0.2
656.5,1.15280149,0.323230769,0.546,0,0.546,0.869230769,0,0.869230769,0,0.2
657,1.31441687,0.399846154,0.754,0,0.754,1.15384615,0,1.15384615,0,0.2
657.5,1.51433995,0.446,0.754,0,0.754,1.2,0,1.2,0,0.2
658,1.73733995,0.906769231,0.924,0,0.924,1.83076923,0,1.83076923,0,0.2
658.5,2.19072457,-0.0946153846,0.91,0,0.91,0.815384615,0,0.815384615,0,0.2
659,2.14341687,0.00323076923,0.766,0,0.766,0.769230769,0,0.769230769,0,0.2
