,E_sto,P_sto,P_load_sp,P_shed,P_load,P_sun,P_curt,P_pv,P_grid,c_grid
423,5.977000000000001,0.9927692307692304,0.738,0,0.738,1.7307692307692308,0,1.7307692307692308,0,0.2
423.5,6.473384615384616,1.2013846153846153,0.914,0,0.914,2.1153846153846154,0,2.1153846153846154,0,0.2
424,7.074076923076924,1.1715384615384625,0.99,0,0.99,2.161538461538462,0,2.161538461538462,0,0.2
424.5,7.659846153846155,0.5361538461538462,0.81,0,0.81,1.346153846153846,0,1.346153846153846,0,0.2
425,7.927923076923078,0.1441538461538432,0.9179999999999999,0,0.9179999999999999,0.7692307692307693,0,0.7692307692307693,0.2929230769230724,0.2
425.5,8,0,1.008,0,1.008,0.676923076923077,0,0.676923076923077,0.33107692307692305,0.2
426,8,-0.3586153846153852,1.082,0,1.082,0.5307692307692308,0,0.5307692307692308,0.19261538461538485,0.2
426.5,7.820692307692307,-0.661538461538461,1,0,1,0.3384615384615385,0,0.3384615384615385,0,0.2
427,7.489923076923077,-1.1578461538461546,1.304,0,1.304,0.14615384615384613,0,0.14615384615384613,0,0.2
427.5,6.911,-1.02,1.02,0,1.02,0,0,0,0,0.2
428,6.401,-1.026,1.026,0,1.026,0,0,0,0,0.2
428.5,5.888,-1.024,1.024,0,1.024,0,0,0,0,0.2
429,5.3759999999999994,-0.9558461538461529,1.002,0,1.002,0.046153846153846156,0,0.046153846153846156,0,0.2
429.5,4.898076923076923,-1.05,1.05,0,1.05,0,0,0,0,0.2
430,4.373076923076923,-1.052,1.052,0,1.052,0,0,0,0,0.2
430.5,3.847076923076923,-0.938,0.938,0,0.938,0,0,0,0,0.2
431,3.378076923076923,-0.5539999999999999,0.5539999999999999,0,0.5539999999999999,0,0,0,0,0.2
431.5,3.101076923076923,-0.47600000000000003,0.47600000000000003,0,0.47600000000000003,0,0,0,0,0.2
432,2.863076923076923,-0.456,0.456,0,0.456,0,0,0,0,0.1
432.5,2.6350769230769227,-0.502,0.502,0,0.502,0,0,0,0,0.1
433,2.3840769230769228,-0.5,0.5,0,0.5,0,0,0,0,0.1
433.5,2.1340769230769228,-0.552,0.552,0,0.552,0,0,0,0,0.1
434,1.8580769230769227,-0.42200000000000004,0.42200000000000004,0,0.42200000000000004,0,0,0,0,0.1
434.5,1.6470769230769227,-0.494,0.494,0,0.494,0,0,0,0,0.1
435,1.4000769230769228,-0.38,0.38,0,0.38,0,0,0,0,0.1
435.5,1.2100769230769228,-0.36,0.36,0,0.36,0,0,0,0,0.1
436,1.030076923076923,-0.332,0.332,0,0.332,0,0,0,0,0.1
436.5,0.864076923076923,-0.41200000000000003,0.41200000000000003,0,0.41200000000000003,0,0,0,0,0.1
437,0.658076923076923,-0.38,0.38,0,0.38,0,0,0,0,0.1
437.5,0.46807692307692306,-0.44,0.44,0,0.44,0,0,0,0,0.1
438,0.24807692307692308,-0.3378461538461538,0.384,0,0.384,0.046153846153846156,0,0.046153846153846156,0,0.2
438.5,0.07915384615384617,-0.14169230769230765,0.33399999999999996,0,0.33399999999999996,0.19230769230769232,0,0.19230769230769232,0,0.2
439,0.00830769230769235,0.028615384615384598,0.35600000000000004,0,0.35600000000000004,0.38461538461538464,0,0.38461538461538464,0,0.2
439.5,0.02261538461538465,-0.0452307692307693,0.5760000000000001,0,0.5760000000000001,0.5307692307692308,0,0.5307692307692308,0,0.2
440,0,0,0.486,0,0.486,0.8153846153846154,0.3293846153846154,0.486,0,0.2
440.5,0,0,0.63,0,0.63,1.3923076923076925,0.7623076923076925,0.63,0,0.2
441,0,0,0.38,0,0.38,1.4923076923076921,1.112307692307692,0.3800000000000001,0,0.2
441.5,0,0,0.484,0,0.484,0.7230769230769231,0.23907692307692308,0.484,0,0.2
442,0,0,0.29600000000000004,0,0.29600000000000004,0.676923076923077,0.3809230769230769,0.29600000000000004,0,0.2
442.5,0,0,0.55,0,0.55,0.5769230769230769,0.026923076923076827,0.55,0,0.2
443,0,0,0.662,0,0.662,1.2,0.5379999999999999,0.662,0,0.2
443.5,0,0,1.058,0,1.058,2.161538461538462,1.1035384615384618,1.058,0,0.2
444,0,0,0.852,0,0.852,2.5999999999999996,1.7479999999999998,0.8519999999999999,0,0.2
444.5,0,0,1.278,0,1.278,2.4076923076923076,1.1296923076923076,1.278,0,0.2
445,0,1.0487692307692305,0.98,0,0.98,2.161538461538462,0.13276923076923142,2.0287692307692304,0,0.2
445.5,0.5243846153846152,2.5193846153846153,0.7959999999999999,0,0.7959999999999999,3.315384615384615,0,3.315384615384615,0,0.2
446,1.784076923076923,2.256923076923077,0.92,0,0.92,3.1769230769230767,0,3.1769230769230767,0,0.2
446.5,2.9125384615384613,2.2430769230769236,0.88,0,0.88,3.123076923076923,0,3.123076923076923,0,0.2
447,4.034076923076923,1.7724615384615383,0.966,0,0.966,2.7384615384615385,0,2.7384615384615385,0,0.2
447.5,4.920307692307692,2.016461538461538,0.8220000000000001,0,0.8220000000000001,2.838461538461538,0,2.838461538461538,0,0.2
448,5.928538461538461,1.5901538461538465,0.956,0,0.956,2.546153846153846,0,2.546153846153846,0,0.2
448.5,6.7236153846153845,0.6755384615384621,1.5859999999999999,0,1.5859999999999999,2.2615384615384615,0,2.2615384615384615,0,0.2
449,7.061384615384616,0.9210769230769227,1.002,0,1.002,1.923076923076923,0,1.923076923076923,0,0.2
449.5,7.521923076923077,0.6904615384615376,0.948,0,0.948,1.6384615384615384,0,1.6384615384615384,0,0.2
450,7.867153846153846,0.26569230769230856,0.8420000000000001,0,0.8420000000000001,1.1076923076923078,0,1.1076923076923078,0,0.2
450.5,8,-0.15907692307692223,0.836,0,0.836,0.676923076923077,0,0.676923076923077,0,0.2
451,7.920461538461539,-0.6055384615384618,0.8440000000000001,0,0.8440000000000001,0.23846153846153845,0,0.23846153846153845,0,0.2
451.5,7.617692307692308,-0.937846153846154,0.9840000000000001,0,0.9840000000000001,0.046153846153846156,0,0.046153846153846156,0,0.2
452,7.148769230769231,-1.128,1.128,0,1.128,0,0,0,0,0.2
452.5,6.584769230769231,-1.038,1.038,0,1.038,0,0,0,0,0.2
453,6.065769230769231,-0.884,0.884,0,0.884,0,0,0,0,0.2
453.5,5.623769230769231,-0.8440000000000001,0.8440000000000001,0,0.8440000000000001,0,0,0,0,0.2
454,5.201769230769231,-0.59,0.59,0,0.59,0,0,0,0,0.2
454.5,4.906769230769231,-0.382,0.382,0,0.382,0,0,0,0,0.2
455,4.715769230769231,-0.424,0.424,0,0.424,0,0,0,0,0.2
455.5,4.503769230769231,-0.44,0.44,0,0.44,0,0,0,0,0.2
456,4.283769230769232,-0.51,0.51,0,0.51,0,0,0,0,0.1
456.5,4.028769230769232,-0.5379999999999999,0.5379999999999999,0,0.5379999999999999,0,0,0,0,0.1
457,3.7597692307692316,-0.44799999999999995,0.44799999999999995,0,0.44799999999999995,0,0,0,0,0.1
457.5,3.5357692307692314,-0.40399999999999997,0.40399999999999997,0,0.40399999999999997,0,0,0,0,0.1
458,3.3337692307692315,-0.45399999999999996,0.45399999999999996,0,0.45399999999999996,0,0,0,0,0.1
458.5,3.1067692307692316,-0.41,0.41,0,0.41,0,0,0,0,0.1
459,2.9017692307692315,-0.35200000000000004,0.35200000000000004,0,0.35200000000000004,0,0,0,0,0.1
459.5,2.7257692307692314,-0.4,0.4,0,0.4,0,0,0,0,0.1
460,2.525769230769231,-0.3598461538461537,0.406,0,0.406,0.046153846153846156,0,0.046153846153846156,0,0.1
460.5,2.3458461538461544,-0.326,0.326,0,0.326,0,0,0,0,0.1
461,2.1828461538461545,-0.332,0.332,0,0.332,0,0,0,0,0.1
461.5,2.0168461538461546,-0.38,0.38,0,0.38,0,0,0,0,0.1
462,1.8268461538461547,-0.354,0.354,0,0.354,0,0,0,0,0.2
462.5,1.6498461538461546,-0.47769230769230786,0.67,0,0.67,0.19230769230769232,0,0.19230769230769232,0,0.2
463,1.4110000000000007,-0.637692307692308,0.93,0,0.93,0.29230769230769227,0,0.29230769230769227,0,0.2
463.5,1.0921538461538467,-0.2353846153846153,0.72,0,0.72,0.4846153846153846,0,0.4846153846153846,0,0.2
464,0.974461538461539,0.06292307692307708,0.614,0,0.614,0.676923076923077,0,0.676923076923077,0,0.2
464.5,1.0059230769230776,0.003076923076922977,0.72,0,0.72,0.7230769230769231,0,0.7230769230769231,0,0.2
465,1.007461538461539,-0.28692307692307706,0.91,0,0.91,0.6230769230769231,0,0.6230769230769231,0,0.2
465.5,0.8640000000000005,0.25769230769230766,0.75,0,0.75,1.0076923076923077,0,1.0076923076923077,0,0.2
466,0.9928461538461544,0.512,0.7879999999999999,0,0.7879999999999999,1.2999999999999998,0,1.2999999999999998,0,0.2
466.5,1.2488461538461544,0.37799999999999967,0.922,0,0.922,1.2999999999999998,0,1.2999999999999998,0,0.2
467,1.4378461538461542,1.1393846153846154,0.976,0,0.976,2.1153846153846154,0,2.1153846153846154,0,0.2
467.5,2.007538461538462,1.795692307692308,0.612,0,0.612,2.4076923076923076,0,2.4076923076923076,0,0.2
468,2.905384615384616,1.5298461538461545,0.924,0,0.924,2.453846153846154,0,2.453846153846154,0,0.2
468.5,3.670307692307693,1.759846153846155,0.6940000000000001,0,0.6940000000000001,2.453846153846154,0,2.453846153846154,0,0.2
469,4.550230769230771,1.9143076923076912,0.778,0,0.778,2.692307692307692,0,2.692307692307692,0,0.2
469.5,5.507384615384616,1.0978461538461541,1.256,0,1.256,2.353846153846154,0,2.353846153846154,0,0.2
470,6.056307692307693,0.38830769230769313,1.004,0,1.004,1.3923076923076925,0,1.3923076923076925,0,0.2
470.5,6.25046153846154,0.419076923076922,1.504,0,1.504,1.923076923076923,0,1.923076923076923,0,0.2
471,6.460000000000001,1.1236923076923073,1.1840000000000002,0,1.1840000000000002,2.3076923076923075,0,2.3076923076923075,0,0.2
471.5,7.0218461538461545,0.464153846153847,0.982,0,0.982,1.4461538461538461,0,1.4461538461538461,0,0.2
472,7.253923076923078,0.24030769230769167,1.1520000000000001,0,1.1520000000000001,1.3923076923076925,0,1.3923076923076925,0,0.2
472.5,7.374076923076924,-0.04030769230769238,1.048,0,1.048,1.0076923076923077,0,1.0076923076923077,0,0.2
473,7.353923076923078,1.2921538461538447,1.04,0,1.04,0.8692307692307693,0,0.8692307692307693,1.4629230769230759,0.2
473.5,8,0,1.094,0,1.094,0.5307692307692308,0,0.5307692307692308,0.5632307692307693,0.2
474,8,0,1.024,0,1.024,0.4846153846153846,0,0.4846153846153846,0.5393846153846154,0.2
474.5,8,0,1.082,0,1.082,0.3384615384615385,0,0.3384615384615385,0.7435384615384616,0.2
475,8,0,0.996,0,0.996,0.14615384615384613,0,0.14615384615384613,0.8498461538461539,0.2
475.5,8,0,1.128,0,1.128,0,0,0,1.128,0.2
476,8,0,1.114,0,1.114,0.046153846153846156,0,0.046153846153846156,1.067846153846154,0.2
476.5,8,0,1.41,0,1.41,0,0,0,1.41,0.2
477,8,0,1.256,0,1.256,0,0,0,1.256,0.2
477.5,8,0,1.188,0,1.188,0,0,0,1.188,0.2
478,8,0,0.5539999999999999,0,0.5539999999999999,0,0,0,0.5539999999999999,0.2
478.5,8,0,0.55,0,0.55,0,0,0,0.55,0.2
479,8,0,0.41200000000000003,0,0.41200000000000003,0,0,0,0.41200000000000003,0.2
479.5,8,0,0.426,0,0.426,0,0,0,0.426,0.2
480,8,0,0.466,0,0.466,0,0,0,0.466,0.1
480.5,8,0,0.49,0,0.49,0,0,0,0.49,0.1
481,8,0,0.42,0,0.42,0,0,0,0.42,0.1
481.5,8,0,0.514,0,0.514,0,0,0,0.514,0.1
482,8,0,0.46799999999999997,0,0.46799999999999997,0,0,0,0.46799999999999997,0.1
482.5,8,0,0.568,0,0.568,0,0,0,0.568,0.1
483,8,0,0.426,0,0.426,0,0,0,0.426,0.1
483.5,8,0,0.35200000000000004,0,0.35200000000000004,0,0,0,0.35200000000000004,0.1
484,8,0,0.366,0,0.366,0,0,0,0.366,0.1
484.5,8,0,0.374,0,0.374,0,0,0,0.374,0.1
485,8,0,0.34600000000000003,0,0.34600000000000003,0,0,0,0.34600000000000003,0.1
485.5,8,0,0.384,0,0.384,0,0,0,0.384,0.1
486,8,-0.6579999999999999,0.6579999999999999,0,0.6579999999999999,0,0,0,0,0.2
486.5,7.671,-0.732,0.732,0,0.732,0,0,0,0,0.2
487,7.305000000000001,-0.3256923076923073,0.518,0,0.518,0.19230769230769232,0,0.19230769230769232,0,0.2
487.5,7.142153846153847,-0.37400000000000055,0.474,0,0.474,0.1,0,0.1,0,0.2
488,6.955153846153847,-0.671846153846154,0.818,0,0.818,0.14615384615384613,0,0.14615384615384613,0,0.2
488.5,6.61923076923077,-0.4695384615384608,0.708,0,0.708,0.23846153846153845,0,0.23846153846153845,0,0.2
489,6.384461538461539,-0.3856923076923078,0.6779999999999999,0,0.6779999999999999,0.29230769230769227,0,0.29230769230769227,0,0.2
489.5,6.191615384615385,0.7643076923076926,0.728,0,0.728,1.4923076923076921,0,1.4923076923076921,0,0.2
490,6.573769230769232,0.40569230769230735,0.602,0,0.602,1.0076923076923077,0,1.0076923076923077,0,0.2
490.5,6.776615384615385,-0.20938461538461617,0.594,0,0.594,0.38461538461538464,0,0.38461538461538464,0,0.2
491,6.671923076923077,-0.3496923076923082,0.642,0,0.642,0.29230769230769227,0,0.29230769230769227,0,0.2
491.5,6.497076923076923,-0.9675384615384619,1.306,0,1.306,0.3384615384615385,0,0.3384615384615385,0,0.2
492,6.013307692307692,-0.7066153846153842,1.6219999999999999,0,1.6219999999999999,0.9153846153846155,0,0.9153846153846155,0,0.2
492.5,5.66,-0.37107692307692375,0.948,0,0.948,0.5769230769230769,0,0.5769230769230769,0,0.2
493,5.474461538461538,0.44615384615384635,0.9,0,0.9,1.346153846153846,0,1.346153846153846,0,0.2
493.5,5.697538461538461,0.3821538461538463,1.064,0,1.064,1.4461538461538461,0,1.4461538461538461,0,0.2
494,5.888615384615385,0.4521538461538466,0.894,0,0.894,1.346153846153846,0,1.346153846153846,0,0.2
494.5,6.114692307692308,1.1575384615384614,1.004,0,1.004,2.161538461538462,0,2.161538461538462,0,0.2
495,6.693461538461539,1.3598461538461546,0.9940000000000001,0,0.9940000000000001,2.353846153846154,0,2.353846153846154,0,0.2
495.5,7.373384615384616,-0.024615384615383817,0.84,0,0.84,0.8153846153846154,0,0.8153846153846154,0,0.2
496,7.361076923076924,1.277846153846152,0.664,0,0.664,0.19230769230769232,0,0.19230769230769232,1.7495384615384602,0.2
496.5,8,0,1.21,0,1.21,0.29230769230769227,0,0.29230769230769227,0.9176923076923077,0.2
497,8,0,1.62,0,1.62,0.1,0,0.1,1.52,0.2
497.5,8,0,1.466,0,1.466,0,0,0,1.466,0.2
498,8,0,2.384,0,2.384,0,0,0,2.384,0.2
498.5,8,0,2.5839999999999996,0,2.5839999999999996,0,0,0,2.5839999999999996,0.2
499,8,0,1.4380000000000002,0,1.4380000000000002,0,0,0,1.4380000000000002,0.2
499.5,8,0,0.7979999999999999,0,0.7979999999999999,0,0,0,0.7979999999999999,0.2
500,8,0,1.198,0,1.198,0,0,0,1.198,0.2
500.5,8,-1.1658461538461538,1.212,0,1.212,0.046153846153846156,0,0.046153846153846156,0,0.2
501,7.417076923076923,-1.052,1.052,0,1.052,0,0,0,0,0.2
501.5,6.891076923076923,-0.8859999999999999,0.8859999999999999,0,0.8859999999999999,0,0,0,0,0.2
502,6.448076923076924,-0.894,0.894,0,0.894,0,0,0,0,0.2
502.5,6.001076923076924,-1.6440000000000001,1.6440000000000001,0,1.6440000000000001,0,0,0,0,0.2
503,5.179076923076924,-1.276,1.276,0,1.276,0,0,0,0,0.2
503.5,4.541076923076924,-0.552,0.552,0,0.552,0,0,0,0,0.2
504,4.265076923076924,-0.436,0.436,0,0.436,0,0,0,0,0.1
504.5,4.047076923076924,-0.43200000000000005,0.43200000000000005,0,0.43200000000000005,0,0,0,0,0.1
505,3.8310769230769237,-0.488,0.488,0,0.488,0,0,0,0,0.1
505.5,3.587076923076924,-0.53,0.53,0,0.53,0,0,0,0,0.1
506,3.322076923076924,-0.522,0.522,0,0.522,0,0,0,0,0.1
506.5,3.0610769230769237,-0.444,0.444,0,0.444,0,0,0,0,0.1
507,2.8390769230769237,-0.49200000000000005,0.49200000000000005,0,0.49200000000000005,0,0,0,0,0.1
507.5,2.5930769230769237,-0.48,0.48,0,0.48,0,0,0,0,0.1
508,2.353076923076924,-0.45399999999999996,0.45399999999999996,0,0.45399999999999996,0,0,0,0,0.1
508.5,2.126076923076924,-0.35200000000000004,0.35200000000000004,0,0.35200000000000004,0,0,0,0,0.1
509,1.9500769230769242,-0.34600000000000003,0.34600000000000003,0,0.34600000000000003,0,0,0,0,0.1
509.5,1.777076923076924,-0.628,0.628,0,0.628,0,0,0,0,0.1
510,1.463076923076924,-0.3138461538461539,0.36,0,0.36,0.046153846153846156,0,0.046153846153846156,0,0.2
510.5,1.306153846153847,-0.28984615384615386,0.336,0,0.336,0.046153846153846156,0,0.046153846153846156,0,0.2
511,1.1612307692307702,-0.556,0.6559999999999999,0,0.6559999999999999,0.1,0,0.1,0,0.2
511.5,0.8832307692307702,-0.7136923076923076,0.9059999999999999,0,0.9059999999999999,0.19230769230769232,0,0.19230769230769232,0,0.2
512,0.5263846153846163,-0.22769230769230775,0.52,0,0.52,0.29230769230769227,0,0.29230769230769227,0,0.2
512.5,0.41253846153846246,-0.40753846153846146,0.6459999999999999,0,0.6459999999999999,0.23846153846153845,0,0.23846153846153845,0,0.2
513,0.20876923076923173,-0.2575384615384615,0.596,0,0.596,0.3384615384615385,0,0.3384615384615385,0,0.2
513.5,0.08000000000000099,0.25123076923076926,0.618,0,0.618,0.8692307692307693,0,0.8692307692307693,0,0.2
514,0.20561538461538562,0.7403076923076923,0.652,0,0.652,1.3923076923076925,0,1.3923076923076925,0,0.2
514.5,0.5757692307692318,-0.41292307692307695,1.036,0,1.036,0.6230769230769231,0,0.6230769230769231,0,0.2
515,0.36930769230769334,-0.34938461538461546,0.8340000000000001,0,0.8340000000000001,0.4846153846153846,0,0.4846153846153846,0,0.2
515.5,0.1946153846153856,0.28107692307692306,0.442,0,0.442,0.7230769230769231,0,0.7230769230769231,0,0.2
516,0.33515384615384713,0.474,0.726,0,0.726,1.2,0,1.2,0,0.2
516.5,0.5721538461538471,1.3995384615384614,0.862,0,0.862,2.2615384615384615,0,2.2615384615384615,0,0.2
517,1.2719230769230778,2.3010769230769235,0.8220000000000001,0,0.8220000000000001,3.123076923076923,0,3.123076923076923,0,0.2
517.5,2.4224615384615396,0.952923076923077,0.8240000000000001,0,0.8240000000000001,1.776923076923077,0,1.776923076923077,0,0.2
518,2.898923076923078,1.007538461538462,1.1540000000000001,0,1.1540000000000001,2.161538461538462,0,2.161538461538462,0,0.2
518.5,3.402692307692309,1.4155384615384605,0.846,0,0.846,2.2615384615384615,0,2.2615384615384615,0,0.2
519,4.110461538461539,1.2253846153846162,0.99,0,0.99,2.2153846153846155,0,2.2153846153846155,0,0.2
519.5,4.723153846153847,1.5058461538461536,0.848,0,0.848,2.353846153846154,0,2.353846153846154,0,0.2
520,5.476076923076924,1.5920000000000005,0.9079999999999999,0,0.9079999999999999,2.5,0,2.5,0,0.2
520.5,6.272076923076924,1.4898461538461536,0.8640000000000001,0,0.8640000000000001,2.353846153846154,0,2.353846153846154,0,0.2
521,7.017000000000001,0.951076923076922,1.072,0,1.072,2.023076923076923,0,2.023076923076923,0,0.2
521.5,7.492538461538462,0.5869230769230764,1.19,0,1.19,1.776923076923077,0,1.776923076923077,0,0.2
522,7.7860000000000005,0.1798461538461531,1.074,0,1.074,1.2538461538461538,0,1.2538461538461538,0,0.2
522.5,7.875923076923077,0.24815384615384595,0.902,0,0.902,0.5769230769230769,0,0.5769230769230769,0.5732307692307703,0.2
523,8,0,1.012,0,1.012,0.14615384615384613,0,0.14615384615384613,0.8658461538461539,0.2
523.5,8,-0.5310769230769217,0.9159999999999999,0,0.9159999999999999,0,0,0,0.38492307692307826,0.2
524,7.734461538461539,-1,1,0,1,0,0,0,0,0.2
524.5,7.234461538461539,-0.9438461538461542,0.99,0,0.99,0.046153846153846156,0,0.046153846153846156,0,0.2
525,6.762538461538462,-1.038,1.038,0,1.038,0,0,0,0,0.2
525.5,6.243538461538462,-0.99,0.99,0,0.99,0,0,0,0,0.2
526,5.748538461538462,-0.94,0.94,0,0.94,0,0,0,0,0.2
526.5,5.278538461538462,-0.914,0.914,0,0.914,0,0,0,0,0.2
527,4.821538461538462,-0.9079999999999999,0.9079999999999999,0,0.9079999999999999,0,0,0,0,0.2
527.5,4.367538461538462,-0.618,0.618,0,0.618,0,0,0,0,0.2
528,4.058538461538462,-0.42,0.42,0,0.42,0,0,0,0,0.1
528.5,3.8485384615384617,-0.396,0.396,0,0.396,0,0,0,0,0.1
529,3.6505384615384617,-0.514,0.514,0,0.514,0,0,0,0,0.1
529.5,3.3935384615384616,-0.442,0.442,0,0.442,0,0,0,0,0.1
530,3.1725384615384615,-0.386,0.386,0,0.386,0,0,0,0,0.1
530.5,2.9795384615384615,-0.474,0.474,0,0.474,0,0,0,0,0.1
531,2.7425384615384614,-0.43,0.43,0,0.43,0,0,0,0,0.1
531.5,2.5275384615384615,-0.344,0.344,0,0.344,0,0,0,0,0.1
532,2.3555384615384614,-0.35600000000000004,0.35600000000000004,0,0.35600000000000004,0,0,0,0,0.1
532.5,2.1775384615384614,-0.62,0.62,0,0.62,0,0,0,0,0.1
533,1.8675384615384614,-0.508,0.508,0,0.508,0,0,0,0,0.1
533.5,1.6135384615384614,-0.638,0.638,0,0.638,0,0,0,0,0.1
534,1.2945384615384614,-0.7559999999999999,0.7559999999999999,0,0.7559999999999999,0,0,0,0,0.2
534.5,0.9165384615384615,-0.694,0.794,0,0.794,0.1,0,0.1,0,0.2
535,0.5695384615384615,-0.6000000000000001,0.7,0,0.7,0.1,0,0.1,0,0.2
535.5,0.2695384615384615,-0.18769230769230766,0.48,0,0.48,0.29230769230769227,0,0.29230769230769227,0,0.2
536,0.17569230769230768,-0.35138461538461535,0.736,0,0.736,0.38461538461538464,0,0.38461538461538464,0,0.2
536.5,0,0,0.45799999999999996,0,0.45799999999999996,0.7692307692307693,0.3112307692307693,0.45799999999999996,0,0.2
537,0,0.047076923076925015,0.55,0,0.55,1.0615384615384615,0.4644615384615365,0.5970769230769251,0,0.2
537.5,0.023538461538462507,1.1064615384615384,0.43200000000000005,0,0.43200000000000005,1.5384615384615385,0,1.5384615384615385,0,0.2
538,0.5767692307692317,1.308769230769231,0.522,0,0.522,1.830769230769231,0,1.830769230769231,0,0.2
538.5,1.2311538461538472,2.1119999999999997,0.488,0,0.488,2.5999999999999996,0,2.5999999999999996,0,0.2
539,2.287153846153847,2.0759999999999996,0.524,0,0.524,2.5999999999999996,0,2.5999999999999996,0,0.2
539.5,3.325153846153847,2.1419999999999995,0.45799999999999996,0,0.45799999999999996,2.5999999999999996,0,2.5999999999999996,0,0.2
540,4.3961538461538465,2.5090769230769236,0.614,0,0.614,3.123076923076923,0,3.123076923076923,0,0.2
540.5,5.650692307692308,1.0572307692307685,0.912,0,0.912,1.9692307692307691,0,1.9692307692307691,0,0.2
541,6.179307692307693,0.14553846153846095,0.9159999999999999,0,0.9159999999999999,1.0615384615384615,0,1.0615384615384615,0,0.2
541.5,6.252076923076923,0.37384615384615394,0.88,0,0.88,1.2538461538461538,0,1.2538461538461538,0,0.2
542,6.439,0.5743076923076931,0.9179999999999999,0,0.9179999999999999,1.4923076923076921,0,1.4923076923076921,0,0.2
542.5,6.726153846153847,1.0872307692307697,0.882,0,0.882,1.9692307692307691,0,1.9692307692307691,0,0.2
543,7.269769230769231,0.6124615384615382,0.9259999999999999,0,0.9259999999999999,1.5384615384615385,0,1.5384615384615385,0,0.2
543.5,7.5760000000000005,0.3958461538461542,0.858,0,0.858,1.2538461538461538,0,1.2538461538461538,0,0.2
544,7.773923076923078,0.40138461538461456,0.514,0,0.514,0.9153846153846155,0,0.9153846153846155,0,0.2
544.5,7.974615384615385,0.050769230769230234,0.48,0,0.48,0.5307692307692308,0,0.5307692307692308,0,0.2
545,8,0,0.76,0,0.76,0.38461538461538464,0,0.38461538461538464,0.37538461538461537,0.2
545.5,8,0,1.056,0,1.056,0.3384615384615385,0,0.3384615384615385,0.7175384615384616,0.2
546,8,0,1.124,0,1.124,0.3384615384615385,0,0.3384615384615385,0.7855384615384616,0.2
546.5,8,0,0.574,0,0.574,0.14615384615384613,0,0.14615384615384613,0.4278461538461538,0.2
547,8,0,0.456,0,0.456,0.1,0,0.1,0.356,0.2
547.5,8,0,0.8440000000000001,0,0.8440000000000001,0,0,0,0.8440000000000001,0.2
548,8,0,0.5820000000000001,0,0.5820000000000001,0,0,0,0.5820000000000001,0.2
548.5,8,0,0.506,0,0.506,0,0,0,0.506,0.2
549,8,0,0.486,0,0.486,0,0,0,0.486,0.2
549.5,8,0,0.474,0,0.474,0,0,0,0.474,0.2
550,8,0,0.44799999999999995,0,0.44799999999999995,0,0,0,0.44799999999999995,0.2
550.5,8,0,0.494,0,0.494,0,0,0,0.494,0.2
551,8,0,0.484,0,0.484,0,0,0,0.484,0.2
551.5,8,0,0.39,0,0.39,0,0,0,0.39,0.2
552,8,0,0.33799999999999997,0,0.33799999999999997,0,0,0,0.33799999999999997,0.1
552.5,8,0,0.366,0,0.366,0,0,0,0.366,0.1
553,8,0,0.568,0,0.568,0,0,0,0.568,0.1
553.5,8,0,0.478,0,0.478,0,0,0,0.478,0.1
554,8,0,0.536,0,0.536,0,0,0,0.536,0.1
554.5,8,0,0.40399999999999997,0,0.40399999999999997,0,0,0,0.40399999999999997,0.1
555,8,0,0.38799999999999996,0,0.38799999999999996,0,0,0,0.38799999999999996,0.1
555.5,8,0,0.36,0,0.36,0,0,0,0.36,0.1
556,8,0,0.326,0,0.326,0,0,0,0.326,0.1
556.5,8,0,0.39399999999999996,0,0.39399999999999996,0,0,0,0.39399999999999996,0.1
557,8,0,0.376,0,0.376,0,0,0,0.376,0.1
557.5,8,0,0.348,0,0.348,0,0,0,0.348,0.1
558,8,0,0.44,0,0.44,0.046153846153846156,0,0.046153846153846156,0.39384615384615385,0.2
558.5,8,-0.18215384615384522,0.8320000000000001,0,0.8320000000000001,0.046153846153846156,0,0.046153846153846156,0.6036923076923095,0.2
559,7.908923076923077,-0.8518461538461537,0.998,0,0.998,0.14615384615384613,0,0.14615384615384613,0,0.2
559.5,7.4830000000000005,-0.8019999999999996,0.902,0,0.902,0.1,0,0.1,0,0.2
560,7.082000000000001,-0.6458461538461542,0.792,0,0.792,0.14615384615384613,0,0.14615384615384613,0,0.2
560.5,6.759076923076924,-0.22953846153846236,0.46799999999999997,0,0.46799999999999997,0.23846153846153845,0,0.23846153846153845,0,0.2
561,6.6443076923076925,-0.06553846153846088,0.40399999999999997,0,0.40399999999999997,0.3384615384615385,0,0.3384615384615385,0,0.2
561.5,6.611538461538462,-0.16369230769230825,0.35600000000000004,0,0.35600000000000004,0.19230769230769232,0,0.19230769230769232,0,0.2
562,6.529692307692308,-0.06769230769230816,0.36,0,0.36,0.29230769230769227,0,0.29230769230769227,0,0.2
562.5,6.495846153846154,0.3569230769230778,0.32,0,0.32,0.676923076923077,0,0.676923076923077,0,0.2
563,6.674307692307693,0.3830769230769224,0.34,0,0.34,0.7230769230769231,0,0.7230769230769231,0,0.2
563.5,6.865846153846154,0.4312307692307691,0.43799999999999994,0,0.43799999999999994,0.8692307692307693,0,0.8692307692307693,0,0.2
564,7.0814615384615385,0.30753846153846176,0.754,0,0.754,1.0615384615384615,0,1.0615384615384615,0,0.2
564.5,7.235230769230769,-0.4012307692307697,0.8320000000000001,0,0.8320000000000001,0.43076923076923074,0,0.43076923076923074,0,0.2
